order_id,order_date,order_month,order_status,customer_id,country,product_id,product_name,category,brand,supplier_id,supplier_name,quantity,unit_price,revenue,cost_price,selling_price,margin,margin_percentage,stock_quantity,stock_status,delivery_days,reliability_score
152,2025-11-07,2025-11,Processing,1084,Germany,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,1,9.34,9.34,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
152,2025-11-07,2025-11,Processing,1084,Germany,42,Jump Rope 14,Fitness,UrbanFit,5,UrbanFit Partners,3,87.9,263.7,69.79,89.69,19.9,0.2219,12,Low Stock,7,3.9
153,2025-11-08,2025-11,Returned,1016,France,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,2,113.11,226.22,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
153,2025-11-08,2025-11,Returned,1016,France,47,Hair Dryer 5,Beauty,BeautyPro,6,BeautyPro Trade,3,25.98,77.94,17.47,27.35,9.88,0.3612,25,Medium Stock,2,4.7
153,2025-11-08,2025-11,Returned,1016,France,59,Monitor Stand 3,Office,OfficePlus,7,OfficePlus Vendor,1,122.97,122.97,71.06,129.44,58.38,0.451,60,Medium Stock,5,4.2
153,2025-11-08,2025-11,Returned,1016,France,34,Foam Roller 6,Fitness,UrbanFit,5,UrbanFit Partners,3,73.3,219.9,44.58,73.3,28.72,0.3918,25,Medium Stock,7,3.9
154,2025-11-09,2025-11,Completed,1024,Italy,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,1,129.24,129.24,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
154,2025-11-09,2025-11,Completed,1024,Italy,88,Puzzle Set 4,Kids,KidsWorld,9,KidsWorld Source,2,36.6,73.2,27.79,38.53,10.74,0.2787,60,Medium Stock,8,3.8
155,2025-11-09,2025-11,Cancelled,1099,Italy,70,Monitor Stand 14,Office,OfficePlus,7,OfficePlus Vendor,2,29.32,58.64,20.76,29.32,8.56,0.292,12,Low Stock,5,4.2
156,2025-11-11,2025-11,Processing,1003,Italy,80,Compost Bin 10,Green Living,EcoTrend,8,EcoTrend Supply,2,12.89,25.78,7.87,12.89,5.02,0.3894,60,Medium Stock,6,4.3
157,2025-11-11,2025-11,Completed,1112,Spain,65,Pen Kit 9,Office,OfficePlus,7,OfficePlus Vendor,2,85.93,171.86,67.2,85.93,18.73,0.218,60,Medium Stock,5,4.2
157,2025-11-11,2025-11,Completed,1112,Spain,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,1,18.97,18.97,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
157,2025-11-11,2025-11,Completed,1112,Spain,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,2,78.38,156.76,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
157,2025-11-11,2025-11,Completed,1112,Spain,37,Resistance Band 9,Fitness,UrbanFit,5,UrbanFit Partners,2,61.64,123.28,49.13,61.64,12.51,0.203,8,Low Stock,7,3.9
158,2025-11-11,2025-11,Returned,1108,Austria,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,3,113.69,341.07,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
159,2025-11-11,2025-11,Cancelled,1027,Austria,32,Jump Rope 4,Fitness,UrbanFit,5,UrbanFit Partners,2,124.83,249.66,66.2,124.83,58.63,0.4697,150,High Stock,7,3.9
159,2025-11-11,2025-11,Cancelled,1027,Austria,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,2,72.99,145.98,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
159,2025-11-11,2025-11,Cancelled,1027,Austria,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,1,131.88,131.88,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
160,2025-11-12,2025-11,Completed,1091,Germany,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,3,14.57,43.71,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
160,2025-11-12,2025-11,Completed,1091,Germany,54,Hair Dryer 12,Beauty,BeautyPro,6,BeautyPro Trade,1,60.54,60.54,48.42,61.78,13.36,0.2163,12,Low Stock,2,4.7
160,2025-11-12,2025-11,Completed,1091,Germany,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,1,19.66,19.66,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
161,2025-11-12,2025-11,Completed,1099,Spain,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,3,59.15,177.45,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
161,2025-11-12,2025-11,Completed,1099,Spain,29,Yoga Mat 1,Fitness,UrbanFit,5,UrbanFit Partners,3,78.25,234.75,49.92,78.25,28.33,0.362,12,Low Stock,7,3.9
161,2025-11-12,2025-11,Completed,1099,Spain,77,Lunch Box 7,Green Living,EcoTrend,8,EcoTrend Supply,2,47.42,94.84,34.88,49.92,15.04,0.3013,12,Low Stock,6,4.3
162,2025-11-12,2025-11,Completed,1152,Germany,5,Bluetooth Speaker 5,Electronics,TechNova,1,TechNova Supplies,1,55.36,55.36,38.69,55.36,16.67,0.3011,8,Low Stock,3,4.8
163,2025-11-12,2025-11,Completed,1171,Austria,88,Puzzle Set 4,Kids,KidsWorld,9,KidsWorld Source,1,38.53,38.53,27.79,38.53,10.74,0.2787,60,Medium Stock,8,3.8
163,2025-11-12,2025-11,Completed,1171,Austria,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,1,93.7,93.7,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
163,2025-11-12,2025-11,Completed,1171,Austria,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,1,90.31,90.31,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
164,2025-11-12,2025-11,Processing,1089,Austria,13,Smart Plug 13,Electronics,TechNova,1,TechNova Supplies,1,53.35,53.35,31.65,53.35,21.7,0.4067,12,Low Stock,3,4.8
164,2025-11-12,2025-11,Processing,1089,Austria,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,2,22.81,45.62,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
164,2025-11-12,2025-11,Processing,1089,Austria,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,1,49.17,49.17,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
165,2025-11-14,2025-11,Returned,1057,Germany,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,3,113.11,339.33,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
166,2025-11-15,2025-11,Cancelled,1026,France,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,3,29.71,89.13,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
167,2025-11-16,2025-11,Returned,1104,Germany,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,2,19.27,38.54,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
167,2025-11-16,2025-11,Returned,1104,Germany,50,Makeup Mirror 8,Beauty,BeautyPro,6,BeautyPro Trade,3,23.97,71.91,16.61,23.97,7.36,0.3071,8,Low Stock,2,4.7
168,2025-11-16,2025-11,Completed,1129,Italy,83,Lunch Box 13,Green Living,EcoTrend,8,EcoTrend Supply,3,41.87,125.61,32.32,41.87,9.55,0.2281,60,Medium Stock,6,4.3
168,2025-11-16,2025-11,Completed,1129,Italy,37,Resistance Band 9,Fitness,UrbanFit,5,UrbanFit Partners,1,58.56,58.56,49.13,61.64,12.51,0.203,8,Low Stock,7,3.9
168,2025-11-16,2025-11,Completed,1129,Italy,41,Yoga Mat 13,Fitness,UrbanFit,5,UrbanFit Partners,3,18.78,56.34,12.27,18.78,6.51,0.3466,90,High Stock,7,3.9
169,2025-11-18,2025-11,Completed,1156,Germany,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,3,84.39,253.17,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
169,2025-11-18,2025-11,Completed,1156,Germany,54,Hair Dryer 12,Beauty,BeautyPro,6,BeautyPro Trade,2,61.78,123.56,48.42,61.78,13.36,0.2163,12,Low Stock,2,4.7
169,2025-11-18,2025-11,Completed,1156,Germany,27,Desk Lamp 13,Home,HomeStyle,4,HomeStyle Distribution,1,53.99,53.99,43.08,56.83,13.75,0.2419,40,Medium Stock,4,4.5
170,2025-11-19,2025-11,Cancelled,1012,France,93,Toy Basket 9,Kids,KidsWorld,9,KidsWorld Source,2,113.74,227.48,71.46,116.06,44.6,0.3843,90,High Stock,8,3.8
170,2025-11-19,2025-11,Cancelled,1012,France,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,2,62.26,124.52,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
170,2025-11-19,2025-11,Cancelled,1012,France,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,2,19.66,39.32,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
170,2025-11-19,2025-11,Cancelled,1012,France,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,3,89.23,267.69,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
171,2025-11-19,2025-11,Completed,1007,France,72,Lunch Box 2,Green Living,EcoTrend,8,EcoTrend Supply,1,136.22,136.22,78.22,139.0,60.78,0.4373,90,High Stock,6,4.3
172,2025-11-20,2025-11,Completed,1177,Austria,64,Monitor Stand 8,Office,OfficePlus,7,OfficePlus Vendor,3,59.43,178.29,42.91,60.64,17.73,0.2924,8,Low Stock,5,4.2
173,2025-11-20,2025-11,Returned,1148,Austria,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,3,51.76,155.28,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
173,2025-11-20,2025-11,Returned,1148,Austria,19,Wall Shelf 5,Home,HomeStyle,4,HomeStyle Distribution,3,25.49,76.47,15.47,26.83,11.36,0.4234,150,High Stock,4,4.5
173,2025-11-20,2025-11,Returned,1148,Austria,63,Monitor Stand 7,Office,OfficePlus,7,OfficePlus Vendor,3,34.43,103.29,26.13,36.24,10.11,0.279,60,Medium Stock,5,4.2
174,2025-11-21,2025-11,Processing,1117,Germany,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,1,51.76,51.76,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
174,2025-11-21,2025-11,Processing,1117,Germany,81,Compost Bin 11,Green Living,EcoTrend,8,EcoTrend Supply,1,67.74,67.74,37.73,71.3,33.57,0.4708,12,Low Stock,6,4.3
175,2025-11-21,2025-11,Completed,1143,Italy,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,1,28.73,28.73,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
175,2025-11-21,2025-11,Completed,1143,Italy,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,1,84.39,84.39,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
175,2025-11-21,2025-11,Completed,1143,Italy,66,Desk Organizer 10,Office,OfficePlus,7,OfficePlus Vendor,2,73.46,146.92,52.78,74.96,22.18,0.2959,120,High Stock,5,4.2
176,2025-11-21,2025-11,Completed,1179,Germany,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,2,87.54,175.08,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
176,2025-11-21,2025-11,Completed,1179,Germany,37,Resistance Band 9,Fitness,UrbanFit,5,UrbanFit Partners,3,61.64,184.92,49.13,61.64,12.51,0.203,8,Low Stock,7,3.9
176,2025-11-21,2025-11,Completed,1179,Germany,7,Smart Plug 7,Electronics,TechNova,1,TechNova Supplies,2,18.97,37.94,12.67,18.97,6.3,0.3321,60,Medium Stock,3,4.8
176,2025-11-21,2025-11,Completed,1179,Germany,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,1,9.63,9.63,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
177,2025-11-21,2025-11,Processing,1007,France,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,1,16.37,16.37,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
177,2025-11-21,2025-11,Processing,1007,France,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,2,19.27,38.54,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
177,2025-11-21,2025-11,Processing,1007,France,42,Jump Rope 14,Fitness,UrbanFit,5,UrbanFit Partners,3,85.21,255.63,69.79,89.69,19.9,0.2219,12,Low Stock,7,3.9
178,2025-11-21,2025-11,Returned,1139,Germany,63,Monitor Stand 7,Office,OfficePlus,7,OfficePlus Vendor,2,34.43,68.86,26.13,36.24,10.11,0.279,60,Medium Stock,5,4.2
178,2025-11-21,2025-11,Returned,1139,Germany,47,Hair Dryer 5,Beauty,BeautyPro,6,BeautyPro Trade,2,27.35,54.7,17.47,27.35,9.88,0.3612,25,Medium Stock,2,4.7
178,2025-11-21,2025-11,Returned,1139,Germany,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,2,113.11,226.22,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
178,2025-11-21,2025-11,Returned,1139,Germany,24,Storage Box 10,Home,HomeStyle,4,HomeStyle Distribution,1,72.72,72.72,56.02,74.2,18.18,0.245,150,High Stock,4,4.5
179,2025-11-21,2025-11,Returned,1027,France,79,Reusable Bottle 9,Green Living,EcoTrend,8,EcoTrend Supply,2,25.67,51.34,13.65,25.67,12.02,0.4683,18,Low Stock,6,4.3
179,2025-11-21,2025-11,Returned,1027,France,60,Desk Organizer 4,Office,OfficePlus,7,OfficePlus Vendor,3,60.69,182.07,37.86,60.69,22.83,0.3762,40,Medium Stock,5,4.2
179,2025-11-21,2025-11,Returned,1027,France,39,Resistance Band 11,Fitness,UrbanFit,5,UrbanFit Partners,2,39.72,79.44,25.89,40.53,14.64,0.3612,150,High Stock,7,3.9
179,2025-11-21,2025-11,Returned,1027,France,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,1,119.67,119.67,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
180,2025-11-23,2025-11,Cancelled,1026,France,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,2,107.03,214.06,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
180,2025-11-23,2025-11,Cancelled,1026,France,56,Body Lotion 14,Beauty,BeautyPro,6,BeautyPro Trade,3,55.57,166.71,34.68,58.49,23.81,0.4071,40,Medium Stock,2,4.7
180,2025-11-23,2025-11,Cancelled,1026,France,70,Monitor Stand 14,Office,OfficePlus,7,OfficePlus Vendor,1,27.85,27.85,20.76,29.32,8.56,0.292,12,Low Stock,5,4.2
181,2025-11-24,2025-11,Processing,1155,Austria,50,Makeup Mirror 8,Beauty,BeautyPro,6,BeautyPro Trade,2,23.49,46.98,16.61,23.97,7.36,0.3071,8,Low Stock,2,4.7
181,2025-11-24,2025-11,Processing,1155,Austria,65,Pen Kit 9,Office,OfficePlus,7,OfficePlus Vendor,3,85.93,257.79,67.2,85.93,18.73,0.218,60,Medium Stock,5,4.2
181,2025-11-24,2025-11,Processing,1155,Austria,60,Desk Organizer 4,Office,OfficePlus,7,OfficePlus Vendor,3,59.48,178.44,37.86,60.69,22.83,0.3762,40,Medium Stock,5,4.2
181,2025-11-24,2025-11,Processing,1155,Austria,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,2,78.38,156.76,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
182,2025-11-24,2025-11,Returned,1165,Italy,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,3,28.73,86.19,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
183,2025-11-24,2025-11,Returned,1151,France,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,3,80.85,242.55,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
183,2025-11-24,2025-11,Returned,1151,France,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,1,131.96,131.96,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
183,2025-11-24,2025-11,Returned,1151,France,73,Lunch Box 3,Green Living,EcoTrend,8,EcoTrend Supply,3,88.31,264.93,60.24,88.31,28.07,0.3179,90,High Stock,6,4.3
183,2025-11-24,2025-11,Returned,1151,France,32,Jump Rope 4,Fitness,UrbanFit,5,UrbanFit Partners,1,118.59,118.59,66.2,124.83,58.63,0.4697,150,High Stock,7,3.9
184,2025-11-25,2025-11,Cancelled,1048,Netherlands,37,Resistance Band 9,Fitness,UrbanFit,5,UrbanFit Partners,1,61.64,61.64,49.13,61.64,12.51,0.203,8,Low Stock,7,3.9
184,2025-11-25,2025-11,Cancelled,1048,Netherlands,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,2,116.68,233.36,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
185,2025-11-26,2025-11,Processing,1176,Netherlands,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,3,109.21,327.63,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
185,2025-11-26,2025-11,Processing,1176,Netherlands,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,3,131.96,395.88,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
185,2025-11-26,2025-11,Processing,1176,Netherlands,13,Smart Plug 13,Electronics,TechNova,1,TechNova Supplies,2,50.68,101.36,31.65,53.35,21.7,0.4067,12,Low Stock,3,4.8
185,2025-11-26,2025-11,Processing,1176,Netherlands,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,2,16.37,32.74,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
186,2025-11-27,2025-11,Completed,1160,Austria,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,3,98.77,296.31,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
187,2025-11-28,2025-11,Returned,1015,Netherlands,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,2,15.86,31.72,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
187,2025-11-28,2025-11,Returned,1015,Netherlands,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,1,79.16,79.16,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
187,2025-11-28,2025-11,Returned,1015,Netherlands,9,Wireless Mouse 9,Electronics,TechNova,1,TechNova Supplies,1,116.66,116.66,77.98,116.66,38.68,0.3316,150,High Stock,3,4.8
188,2025-11-29,2025-11,Returned,1095,Netherlands,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,3,31.34,94.02,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
188,2025-11-29,2025-11,Returned,1095,Netherlands,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,3,100.27,300.81,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
189,2025-11-29,2025-11,Returned,1176,Netherlands,50,Makeup Mirror 8,Beauty,BeautyPro,6,BeautyPro Trade,2,23.49,46.98,16.61,23.97,7.36,0.3071,8,Low Stock,2,4.7
190,2025-11-30,2025-11,Cancelled,1110,Germany,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,3,126.95,380.85,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
190,2025-11-30,2025-11,Cancelled,1110,Germany,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,3,124.41,373.23,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
190,2025-11-30,2025-11,Cancelled,1110,Germany,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,1,98.66,98.66,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
190,2025-11-30,2025-11,Cancelled,1110,Germany,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,1,9.83,9.83,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
191,2025-12-01,2025-12,Completed,1026,France,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,1,93.28,93.28,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
192,2025-12-01,2025-12,Completed,1116,Spain,66,Desk Organizer 10,Office,OfficePlus,7,OfficePlus Vendor,3,74.96,224.88,52.78,74.96,22.18,0.2959,120,High Stock,5,4.2
192,2025-12-01,2025-12,Completed,1116,Spain,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,3,103.44,310.32,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
192,2025-12-01,2025-12,Completed,1116,Spain,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,3,96.23,288.69,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
192,2025-12-01,2025-12,Completed,1116,Spain,79,Reusable Bottle 9,Green Living,EcoTrend,8,EcoTrend Supply,3,25.67,77.01,13.65,25.67,12.02,0.4683,18,Low Stock,6,4.3
193,2025-12-02,2025-12,Completed,1144,France,60,Desk Organizer 4,Office,OfficePlus,7,OfficePlus Vendor,1,59.48,59.48,37.86,60.69,22.83,0.3762,40,Medium Stock,5,4.2
193,2025-12-02,2025-12,Completed,1144,France,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,2,98.77,197.54,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
193,2025-12-02,2025-12,Completed,1144,France,47,Hair Dryer 5,Beauty,BeautyPro,6,BeautyPro Trade,1,27.35,27.35,17.47,27.35,9.88,0.3612,25,Medium Stock,2,4.7
194,2025-12-02,2025-12,Completed,1131,Netherlands,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,1,105.55,105.55,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
194,2025-12-02,2025-12,Completed,1131,Netherlands,27,Desk Lamp 13,Home,HomeStyle,4,HomeStyle Distribution,1,53.99,53.99,43.08,56.83,13.75,0.2419,40,Medium Stock,4,4.5
195,2025-12-02,2025-12,Completed,1083,Netherlands,24,Storage Box 10,Home,HomeStyle,4,HomeStyle Distribution,2,72.72,145.44,56.02,74.2,18.18,0.245,150,High Stock,4,4.5
195,2025-12-02,2025-12,Completed,1083,Netherlands,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,3,98.19,294.57,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
195,2025-12-02,2025-12,Completed,1083,Netherlands,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,1,29.71,29.71,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
196,2025-12-04,2025-12,Completed,1145,Austria,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,3,120.6,361.8,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
196,2025-12-04,2025-12,Completed,1145,Austria,68,Notebook Set 12,Office,OfficePlus,7,OfficePlus Vendor,3,104.58,313.74,67.59,110.08,42.49,0.386,18,Low Stock,5,4.2
196,2025-12-04,2025-12,Completed,1145,Austria,49,Body Lotion 7,Beauty,BeautyPro,6,BeautyPro Trade,2,124.57,249.14,74.49,131.13,56.64,0.4319,40,Medium Stock,2,4.7
197,2025-12-06,2025-12,Completed,1160,Italy,5,Bluetooth Speaker 5,Electronics,TechNova,1,TechNova Supplies,2,55.36,110.72,38.69,55.36,16.67,0.3011,8,Low Stock,3,4.8
198,2025-12-06,2025-12,Processing,1084,Italy,47,Hair Dryer 5,Beauty,BeautyPro,6,BeautyPro Trade,2,25.98,51.96,17.47,27.35,9.88,0.3612,25,Medium Stock,2,4.7
199,2025-12-06,2025-12,Completed,1117,Austria,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,3,98.77,296.31,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
199,2025-12-06,2025-12,Completed,1117,Austria,42,Jump Rope 14,Fitness,UrbanFit,5,UrbanFit Partners,1,89.69,89.69,69.79,89.69,19.9,0.2219,12,Low Stock,7,3.9
199,2025-12-06,2025-12,Completed,1117,Austria,51,Face Cleanser 9,Beauty,BeautyPro,6,BeautyPro Trade,3,74.72,224.16,61.1,78.65,17.55,0.2231,120,High Stock,2,4.7
200,2025-12-06,2025-12,Completed,1166,Germany,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,3,131.96,395.88,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
201,2025-12-06,2025-12,Processing,1119,Austria,31,Yoga Mat 3,Fitness,UrbanFit,5,UrbanFit Partners,1,36.6,36.6,23.07,37.35,14.28,0.3823,12,Low Stock,7,3.9
201,2025-12-06,2025-12,Processing,1119,Austria,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,2,51.76,103.52,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
202,2025-12-07,2025-12,Processing,1151,Germany,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,3,79.16,237.48,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
202,2025-12-07,2025-12,Processing,1151,Germany,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,1,90.31,90.31,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
203,2025-12-07,2025-12,Returned,1146,Italy,24,Storage Box 10,Home,HomeStyle,4,HomeStyle Distribution,3,74.2,222.6,56.02,74.2,18.18,0.245,150,High Stock,4,4.5
203,2025-12-07,2025-12,Returned,1146,Italy,99,Dog Leash 1,Pet Care,PetCare,10,PetCare Central,1,122.8,122.8,72.29,125.31,53.02,0.4231,120,High Stock,4,4.6
203,2025-12-07,2025-12,Returned,1146,Italy,30,Foam Roller 2,Fitness,UrbanFit,5,UrbanFit Partners,3,124.41,373.23,70.9,126.95,56.05,0.4415,40,Medium Stock,7,3.9
204,2025-12-07,2025-12,Completed,1162,France,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,3,98.19,294.57,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
205,2025-12-07,2025-12,Completed,1136,Netherlands,41,Yoga Mat 13,Fitness,UrbanFit,5,UrbanFit Partners,3,18.78,56.34,12.27,18.78,6.51,0.3466,90,High Stock,7,3.9
205,2025-12-07,2025-12,Completed,1136,Netherlands,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,3,82.7,248.1,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
206,2025-12-07,2025-12,Completed,1112,Netherlands,90,Drawing Kit 6,Kids,KidsWorld,9,KidsWorld Source,1,78.05,78.05,54.41,78.05,23.64,0.3029,60,Medium Stock,8,3.8
207,2025-12-08,2025-12,Completed,1045,France,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,3,16.37,49.11,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
208,2025-12-08,2025-12,Returned,1075,Spain,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,3,13.84,41.52,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
208,2025-12-08,2025-12,Returned,1075,Spain,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,2,119.06,238.12,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
209,2025-12-08,2025-12,Returned,1172,Italy,27,Desk Lamp 13,Home,HomeStyle,4,HomeStyle Distribution,2,55.69,111.38,43.08,56.83,13.75,0.2419,40,Medium Stock,4,4.5
209,2025-12-08,2025-12,Returned,1172,Italy,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,3,28.73,86.19,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
